"lower.limit","upper.limit","intrvl.width","intrvl.level","cdf","pvalue","svalue","ci_label","interval_text","excludes_null"
-6.00140791614473,-4.68753522930062,1.3138726868441,0.76,0.88,0.24,2.05889368905357,"76% CI","[-6.0014, -4.6875]",TRUE
-6.00280744346766,-4.68613570197769,1.31667174148997,0.761,0.8805,0.239,2.06491747668134,"76.1% CI","[-6.0028, -4.6861]",TRUE
-6.00421110804886,-4.68473203739649,1.31947907065236,0.762,0.881,0.238,2.07096652135414,"76.2% CI","[-6.0042, -4.6847]",TRUE
-6.00561894332178,-4.68332420212357,1.32229474119821,0.763,0.8815,0.237,2.07704103576383,"76.3% CI","[-6.0056, -4.6833]",TRUE
-6.00703098312475,-4.6819121623206,1.32511882080414,0.764,0.882,0.236,2.08314123530025,"76.4% CI","[-6.007, -4.6819]",TRUE
-6.0084472617076,-4.68049588373775,1.32795137796986,0.765,0.8825,0.235,2.08926733809709,"76.5% CI","[-6.0084, -4.6805]",TRUE
-6.00986781373853,-4.67907533170682,1.3307924820317,0.766,0.883,0.234,2.09541956507868,"76.6% CI","[-6.0099, -4.6791]",TRUE
-6.01129267431099,-4.67765047113436,1.33364220317663,0.767,0.8835,0.233,2.10159814000781,"76.7% CI","[-6.0113, -4.6777]",TRUE
-6.01272187895086,-4.67622126649449,1.33650061245637,0.768,0.884,0.232,2.10780328953452,"76.8% CI","[-6.0127, -4.6762]",TRUE
-6.01415546362366,-4.67478768182169,1.33936778180197,0.769,0.8845,0.231,2.11403524324603,"76.9% CI","[-6.0142, -4.6748]",TRUE
-6.01559346474196,-4.67334968070339,1.34224378403857,0.77,0.885,0.23,2.12029423371771,"77% CI","[-6.0156, -4.6733]",TRUE
-6.01703591917294,-4.67190722627241,1.34512869290054,0.771,0.8855,0.229,2.12658049656514,"77.1% CI","[-6.017, -4.6719]",TRUE
-6.01848286424615,-4.6704602811992,1.34802258304695,0.772,0.886,0.228,2.13289427049735,"77.2% CI","[-6.0185, -4.6705]",TRUE
-6.01993433776134,-4.66900880768401,1.35092553007732,0.773,0.8865,0.227,2.13923579737117,"77.3% CI","[-6.0199, -4.669]",TRUE
-6.02139037799656,-4.66755276744879,1.35383761054778,0.774,0.887,0.226,2.1456053222469,"77.4% CI","[-6.0214, -4.6676]",TRUE
-6.02285102371642,-4.66609212172893,1.3567589019875,0.775,0.8875,0.225,2.15200309344505,"77.5% CI","[-6.0229, -4.6661]",TRUE
-6.02431631418045,-4.6646268312649,1.35968948291555,0.776,0.888,0.224,2.15842936260448,"77.6% CI","[-6.0243, -4.6646]",TRUE
-6.02578628915172,-4.66315685629363,1.36262943285809,0.777,0.8885,0.223,2.16488438474178,"77.7% CI","[-6.0258, -4.6632]",TRUE
-6.02726098890564,-4.66168215653971,1.36557883236593,0.778,0.889,0.222,2.17136841831198,"77.8% CI","[-6.0273, -4.6617]",TRUE
-6.02874045423895,-4.6602026912064,1.36853776303254,0.779,0.8895,0.221,2.17788172527066,"77.9% CI","[-6.0287, -4.6602]",TRUE
-6.03022472647885,-4.6587184189665,1.37150630751235,0.78,0.89,0.22,2.18442457113743,"78% CI","[-6.0302, -4.6587]",TRUE
-6.03171384749246,-4.65722929795289,1.37448454953956,0.781,0.8905,0.219,2.19099722506091,"78.1% CI","[-6.0317, -4.6572]",TRUE
-6.03320785969633,-4.65573528574902,1.37747257394731,0.782,0.891,0.218,2.19759995988516,"78.2% CI","[-6.0332, -4.6557]",TRUE
-6.03470680606634,-4.65423633937901,1.38047046668733,0.783,0.8915,0.217,2.20423305221761,"78.3% CI","[-6.0347, -4.6542]",TRUE
-6.03621073014765,-4.6527324152977,1.38347831484996,0.784,0.892,0.216,2.21089678249862,"78.4% CI","[-6.0362, -4.6527]",TRUE
-6.03771967606503,-4.65122346938032,1.3864962066847,0.785,0.8925,0.215,2.21759143507263,"78.5% CI","[-6.0377, -4.6512]",TRUE
-6.03923368853327,-4.64970945691208,1.3895242316212,0.786,0.893,0.214,2.22431729826094,"78.6% CI","[-6.0392, -4.6497]",TRUE
-6.04075281286802,-4.64819033257733,1.3925624802907,0.787,0.8935,0.213,2.23107466443625,"78.7% CI","[-6.0408, -4.6482]",TRUE
-6.04227709499668,-4.64666605044867,1.39561104454801,0.788,0.894,0.212,2.23786383009889,"78.8% CI","[-6.0423, -4.6467]",TRUE
-6.04380658146966,-4.64513656397569,1.39867001749397,0.789,0.8945,0.211,2.2446850959549,"78.9% CI","[-6.0438, -4.6451]",TRUE
-6.0453413194719,-4.64360182597346,1.40173949349844,0.79,0.895,0.21,2.25153876699596,"79% CI","[-6.0453, -4.6436]",TRUE
-6.04688135683459,-4.64206178861076,1.40481956822384,0.791,0.8955,0.209,2.2584251525812,"79.1% CI","[-6.0469, -4.6421]",TRUE
-6.04842674204727,-4.64051640339808,1.40791033864918,0.792,0.896,0.208,2.265344566521,"79.2% CI","[-6.0484, -4.6405]",TRUE
-6.04997752427006,-4.63896562117529,1.41101190309478,0.793,0.8965,0.207,2.27229732716276,"79.3% CI","[-6.05, -4.639]",TRUE
-6.05153375334638,-4.63740939209897,1.41412436124741,0.794,0.897,0.206,2.27928375747887,"79.4% CI","[-6.0515, -4.6374]",TRUE
-6.05309547981577,-4.63584766562958,1.41724781418618,0.795,0.8975,0.205,2.28630418515664,"79.5% CI","[-6.0531, -4.6358]",TRUE
-6.05466275492716,-4.63428039051819,1.42038236440898,0.796,0.898,0.204,2.29335894269059,"79.6% CI","[-6.0547, -4.6343]",TRUE
-6.05623563065242,-4.63270751479292,1.4235281158595,0.797,0.8985,0.203,2.30044836747691,"79.7% CI","[-6.0562, -4.6327]",TRUE
-6.05781415970019,-4.63112898574516,1.42668517395504,0.798,0.899,0.202,2.30757280191029,"79.8% CI","[-6.0578, -4.6311]",TRUE
-6.05939839553011,-4.62954474991524,1.42985364561486,0.799,0.8995,0.201,2.31473259348316,"79.9% CI","[-6.0594, -4.6295]",TRUE
-6.06098839236734,-4.62795475307801,1.43303363928932,0.8,0.9,0.2,2.32192809488736,"80% CI","[-6.061, -4.628]",TRUE
-6.0625842052175,-4.62635894022786,1.43622526498964,0.801,0.9005,0.199,2.32915966411844,"80.1% CI","[-6.0626, -4.6264]",TRUE
-6.06418588988192,-4.62475725556343,1.43942863431849,0.802,0.901,0.198,2.33642766458248,"80.2% CI","[-6.0642, -4.6248]",TRUE
-6.06579350297331,-4.62314964247204,1.44264386050126,0.803,0.9015,0.197,2.34373246520571,"80.3% CI","[-6.0658, -4.6231]",TRUE
-6.06740710193176,-4.62153604351359,1.44587105841818,0.804,0.902,0.196,2.35107444054688,"80.4% CI","[-6.0674, -4.6215]",TRUE
-6.06902674504124,-4.61991640040411,1.44911034463713,0.805,0.9025,0.195,2.35845397091248,"80.5% CI","[-6.069, -4.6199]",TRUE
-6.07065249144638,-4.61829065399897,1.45236183744742,0.806,0.903,0.194,2.36587144247496,"80.6% CI","[-6.0707, -4.6183]",TRUE
-6.07228440116983,-4.61665874427552,1.45562565689431,0.807,0.9035,0.193,2.37332724739401,"80.7% CI","[-6.0723, -4.6167]",TRUE
-6.0739225351299,-4.61502061031545,1.45890192481446,0.808,0.904,0.192,2.38082178394093,"80.8% CI","[-6.0739, -4.615]",TRUE
-6.0755669551588,-4.61337619028655,1.46219076487225,0.809,0.9045,0.191,2.38835545662634,"80.9% CI","[-6.0756, -4.6134]",TRUE
-6.07721772402122,-4.61172542142413,1.46549230259709,0.81,0.905,0.19,2.39592867633114,"81% CI","[-6.0772, -4.6117]",TRUE
-6.07887490543348,-4.61006824001187,1.46880666542161,0.811,0.9055,0.189,2.40354186044101,"81.1% CI","[-6.0789, -4.6101]",TRUE
-6.08053856408315,-4.6084045813622,1.47213398272094,0.812,0.906,0.188,2.41119543298445,"81.2% CI","[-6.0805, -4.6084]",TRUE
-6.08220876564913,-4.60673437979622,1.47547438585291,0.813,0.9065,0.187,2.41888982477445,"81.3% CI","[-6.0822, -4.6067]",TRUE
-6.08388557682236,-4.60505756862299,1.47882800819936,0.814,0.907,0.186,2.42662547355406,"81.4% CI","[-6.0839, -4.6051]",TRUE
-6.08556906532697,-4.60337408011838,1.48219498520859,0.815,0.9075,0.185,2.43440282414577,"81.5% CI","[-6.0856, -4.6034]",TRUE
-6.08725929994207,-4.60168384550328,1.48557545443879,0.816,0.908,0.184,2.44222232860507,"81.6% CI","[-6.0873, -4.6017]",TRUE
-6.08895635052406,-4.59998679492129,1.48896955560278,0.817,0.9085,0.183,2.45008444637804,"81.7% CI","[-6.089, -4.6]",TRUE
-6.0906602880296,-4.59828285741575,1.49237743061385,0.818,0.909,0.182,2.45798964446339,"81.8% CI","[-6.0907, -4.5983]",TRUE
-6.09237118453912,-4.59657196090623,1.49579922363289,0.819,0.9095,0.181,2.46593839757888,"81.9% CI","[-6.0924, -4.5966]",TRUE
-6.09408911328105,-4.5948540321643,1.49923508111676,0.82,0.91,0.18,2.47393118833241,"82% CI","[-6.0941, -4.5949]",TRUE
-6.09581414865666,-4.59312899678869,1.50268515186797,0.821,0.9105,0.179,2.48196850739783,"82.1% CI","[-6.0958, -4.5931]",TRUE
-6.09754636626558,-4.59139677917977,1.50614958708581,0.822,0.911,0.178,2.49005085369569,"82.2% CI","[-6.0975, -4.5914]",TRUE
-6.09928584293204,-4.58965730251331,1.50962854041873,0.823,0.9115,0.177,2.49817873457909,"82.3% CI","[-6.0993, -4.5897]",TRUE
-6.10103265673186,-4.58791048871349,1.51312216801836,0.824,0.912,0.176,2.50635266602479,"82.4% CI","[-6.101, -4.5879]",TRUE
-6.1027868870201,-4.58615625842525,1.51663062859485,0.825,0.9125,0.175,2.51457317282976,"82.5% CI","[-6.1028, -4.5862]",TRUE
-6.10454861445962,-4.58439453098573,1.52015408347389,0.826,0.913,0.174,2.52284078881336,"82.6% CI","[-6.1045, -4.5844]",TRUE
-6.10631792105032,-4.58262522439503,1.52369269665529,0.827,0.9135,0.173,2.53115605702536,"82.7% CI","[-6.1063, -4.5826]",TRUE
-6.1080948901593,-4.58084825528605,1.52724663487325,0.828,0.914,0.172,2.53951952995999,"82.8% CI","[-6.1081, -4.5808]",TRUE
-6.10987960655181,-4.57906353889354,1.53081606765827,0.829,0.9145,0.171,2.54793176977619,"82.9% CI","[-6.1099, -4.5791]",TRUE
-6.11167215642313,-4.57727098902222,1.53440116740092,0.83,0.915,0.17,2.55639334852438,"83% CI","[-6.1117, -4.5773]",TRUE
-6.11347262743139,-4.57547051801396,1.53800210941743,0.831,0.9155,0.169,2.5649048483799,"83.1% CI","[-6.1135, -4.5755]",TRUE
-6.11528110873125,-4.5736620367141,1.54161907201716,0.832,0.916,0.168,2.57346686188333,"83.2% CI","[-6.1153, -4.5737]",TRUE
-6.11709769100869,-4.57184545443666,1.54525223657204,0.833,0.9165,0.167,2.58207999218803,"83.3% CI","[-6.1171, -4.5718]",TRUE
-6.11892246651672,-4.57002067892863,1.54890178758808,0.834,0.917,0.166,2.59074485331516,"83.4% CI","[-6.1189, -4.57]",TRUE
-6.12075552911217,-4.56818761633318,1.55256791277899,0.835,0.9175,0.165,2.59946207041627,"83.5% CI","[-6.1208, -4.5682]",TRUE
-6.12259697429364,-4.56634617115171,1.55625080314193,0.836,0.918,0.164,2.608232280044,"83.6% CI","[-6.1226, -4.5663]",TRUE
-6.12444689924048,-4.56449624620487,1.55995065303561,0.837,0.9185,0.163,2.61705613043101,"83.7% CI","[-6.1244, -4.5645]",TRUE
-6.12630540285301,-4.56263774259234,1.56366766026068,0.838,0.919,0.162,2.62593428177746,"83.8% CI","[-6.1263, -4.5626]",TRUE
-6.12817258579396,-4.56077055965139,1.56740202614257,0.839,0.9195,0.161,2.63486740654747,"83.9% CI","[-6.1282, -4.5608]",TRUE
-6.13004855053113,-4.55889459491422,1.5711539556169,0.84,0.92,0.16,2.64385618977472,"84% CI","[-6.13, -4.5589]",TRUE
-6.13193340138138,-4.55700974406397,1.57492365731742,0.841,0.9205,0.159,2.65290132937773,"84.1% CI","[-6.1319, -4.557]",TRUE
-6.13382724455604,-4.55511590088931,1.57871134366672,0.842,0.921,0.158,2.66200353648498,"84.2% CI","[-6.1338, -4.5551]",TRUE
-6.13573018820757,-4.55321295723778,1.58251723096979,0.843,0.9215,0.157,2.67116353577046,"84.3% CI","[-6.1357, -4.5532]",TRUE
-6.13764234247788,-4.55130080296747,1.58634153951041,0.844,0.922,0.156,2.68038206579984,"84.4% CI","[-6.1376, -4.5513]",TRUE
-6.13956381954801,-4.54937932589734,1.59018449365067,0.845,0.9225,0.155,2.68965987938785,"84.5% CI","[-6.1396, -4.5494]",TRUE
-6.14149473368946,-4.54744841175589,1.59404632193358,0.846,0.923,0.154,2.69899774396719,"84.6% CI","[-6.1415, -4.5474]",TRUE
-6.14343520131714,-4.54550794412821,1.59792725718894,0.847,0.9235,0.153,2.70839644196943,"84.7% CI","[-6.1434, -4.5455]",TRUE
-6.14538534104401,-4.54355780440134,1.60182753664267,0.848,0.924,0.152,2.7178567712185,"84.8% CI","[-6.1454, -4.5436]",TRUE
-6.1473452737375,-4.54159787170786,1.60574740202964,0.849,0.9245,0.151,2.72737954533701,"84.9% CI","[-6.1473, -4.5416]",TRUE
-6.14931512257773,-4.53962802286762,1.60968709971011,0.85,0.925,0.15,2.73696559416621,"85% CI","[-6.1493, -4.5396]",TRUE
-6.15129501311772,-4.53764813232763,1.61364688079009,0.851,0.9255,0.149,2.74661576419993,"85.1% CI","[-6.1513, -4.5376]",TRUE
-6.15328507334545,-4.5356580720999,1.61762700124556,0.852,0.926,0.148,2.75633091903314,"85.2% CI","[-6.1533, -4.5357]",TRUE
-6.15528543374811,-4.53365771169724,1.62162772205087,0.853,0.9265,0.147,2.76611193982572,"85.3% CI","[-6.1553, -4.5337]",TRUE
-6.15729622737839,-4.53164691806696,1.62564930931143,0.854,0.927,0.146,2.77595972578207,"85.4% CI","[-6.1573, -4.5316]",TRUE
-6.15931758992309,-4.52962555552226,1.62969203440084,0.855,0.9275,0.145,2.78587519464715,"85.5% CI","[-6.1593, -4.5296]",TRUE
-6.16134965977399,-4.52759348567136,1.63375617410263,0.856,0.928,0.144,2.79585928321977,"85.6% CI","[-6.1613, -4.5276]",TRUE
-6.16339257810115,-4.5255505673442,1.63784201075695,0.857,0.9285,0.143,2.8059129478837,"85.7% CI","[-6.1634, -4.5256]",TRUE
-6.16544648892874,-4.52349665651661,1.64194983241212,0.858,0.929,0.142,2.8160371651574,"85.8% CI","[-6.1654, -4.5235]",TRUE
-6.16751153921348,-4.52143160623187,1.64607993298162,0.859,0.9295,0.141,2.82623293226329,"85.9% CI","[-6.1675, -4.5214]",TRUE
-6.16958787892585,-4.5193552665195,1.65023261240636,0.86,0.93,0.14,2.83650126771712,"86% CI","[-6.1696, -4.5194]",TRUE
-6.17167566113406,-4.51726748431129,1.65440817682277,0.861,0.9305,0.139,2.84684321193858,"86.1% CI","[-6.1717, -4.5173]",TRUE
-6.17377504209108,-4.51516810335427,1.6586069387368,0.862,0.931,0.138,2.85725982788392,"86.2% CI","[-6.1738, -4.5152]",TRUE
-6.17588618132471,-4.51305696412064,1.66282921720406,0.863,0.9315,0.137,2.86775220170156,"86.3% CI","[-6.1759, -4.5131]",TRUE
-6.17800924173092,-4.51093390371444,1.66707533801648,0.864,0.932,0.136,2.87832144341175,"86.4% CI","[-6.178, -4.5109]",TRUE
-6.18014438967051,-4.50879875577484,1.67134563389568,0.865,0.9325,0.135,2.88896868761126,"86.5% CI","[-6.1801, -4.5088]",TRUE
-6.18229179506936,-4.50665135037599,1.67564044469337,0.866,0.933,0.134,2.89969509420431,"86.6% CI","[-6.1823, -4.5067]",TRUE
-6.18445163152226,-4.50449151392309,1.67996011759917,0.867,0.9335,0.133,2.9105018491609,"86.7% CI","[-6.1845, -4.5045]",TRUE
-6.18662407640065,-4.5023190690447,1.68430500735595,0.868,0.934,0.132,2.92139016530363,"86.8% CI","[-6.1866, -4.5023]",TRUE
-6.18880931096435,-4.500133834481,1.68867547648335,0.869,0.9345,0.131,2.93236128312464,"86.9% CI","[-6.1888, -4.5001]",TRUE
-6.19100752047747,-4.49793562496788,1.6930718955096,0.87,0.935,0.13,2.94341647163363,"87% CI","[-6.191, -4.4979]",TRUE
-6.19321889432872,-4.49572425111663,1.69749464321208,0.871,0.9355,0.129,2.95455702923883,"87.1% CI","[-6.1932, -4.4957]",TRUE
-6.19544362615624,-4.49349951928911,1.70194410686713,0.872,0.936,0.128,2.96578428466209,"87.2% CI","[-6.1954, -4.4935]",TRUE
-6.19768191397734,-4.49126123146801,1.70642068250932,0.873,0.9365,0.127,2.97709959788992,"87.3% CI","[-6.1977, -4.4913]",TRUE
-6.19993396032314,-4.48900918512221,1.71092477520092,0.874,0.937,0.126,2.98850436116217,"87.4% CI","[-6.1999, -4.489]",TRUE
-6.20219997237853,-4.48674317306682,1.7154567993117,0.875,0.9375,0.125,3,"87.5% CI","[-6.2022, -4.4867]",TRUE
-6.20448016212761,-4.48446298331774,1.72001717880987,0.876,0.938,0.124,3.01158797427521,"87.6% CI","[-6.2045, -4.4845]",TRUE
-6.20677474650491,-4.48216839894044,1.72460634756448,0.877,0.9385,0.123,3.02326977932285,"87.7% CI","[-6.2068, -4.4822]",TRUE
-6.20908394755263,-4.47985919789272,1.72922474965991,0.878,0.939,0.122,3.0350469470992,"87.8% CI","[-6.2091, -4.4799]",TRUE
-6.21140799258422,-4.47753515286113,1.73387283972308,0.879,0.9395,0.121,3.04692104738749,"87.9% CI","[-6.2114, -4.4775]",TRUE
-6.21374711435461,-4.47519603109074,1.73855108326386,0.88,0.94,0.12,3.05889368905357,"88% CI","[-6.2137, -4.4752]",TRUE
-6.21610155123744,-4.47284159420791,1.74325995702954,0.881,0.9405,0.119,3.07096652135414,"88.1% CI","[-6.2161, -4.4728]",TRUE
-6.21847154740959,-4.47047159803576,1.74799994937382,0.882,0.941,0.118,3.08314123530025,"88.2% CI","[-6.2185, -4.4705]",TRUE
-6.22085735304332,-4.46808579240203,1.75277156064129,0.883,0.9415,0.117,3.09541956507868,"88.3% CI","[-6.2209, -4.4681]",TRUE
-6.22325922450668,-4.46568392093867,1.757575303568,0.884,0.942,0.116,3.10780328953452,"88.4% CI","[-6.2233, -4.4657]",TRUE
-6.22567742457217,-4.46326572087318,1.762411703699,0.885,0.9425,0.115,3.12029423371771,"88.5% CI","[-6.2257, -4.4633]",TRUE
-6.22811222263456,-4.46083092281079,1.76728129982377,0.886,0.943,0.114,3.13289427049735,"88.6% CI","[-6.2281, -4.4608]",TRUE
-6.2305638949379,-4.45837925050745,1.77218464443045,0.887,0.9435,0.113,3.1456053222469,"88.7% CI","[-6.2306, -4.4584]",TRUE
-6.23303272481256,-4.45591042063279,1.77712230417976,0.888,0.944,0.112,3.15842936260448,"88.8% CI","[-6.233, -4.4559]",TRUE
-6.23551900292259,-4.45342414252276,1.78209486039982,0.889,0.9445,0.111,3.17136841831198,"88.9% CI","[-6.2355, -4.4534]",TRUE
-6.23802302752409,-4.45092011792126,1.78710290960283,0.89,0.945,0.11,3.18442457113743,"89% CI","[-6.238, -4.4509]",TRUE
-6.24054510473512,-4.44839804071023,1.7921470640249,0.891,0.9455,0.109,3.19759995988516,"89.1% CI","[-6.2405, -4.4484]",TRUE
-6.24308554881777,-4.44585759662758,1.79722795219019,0.892,0.946,0.108,3.21089678249862,"89.2% CI","[-6.2431, -4.4459]",TRUE
-6.2456446824731,-4.44329846297225,1.80234621950085,0.893,0.9465,0.107,3.22431729826094,"89.3% CI","[-6.2456, -4.4433]",TRUE
-6.24822283714964,-4.44072030829571,1.80750252885393,0.894,0.947,0.106,3.23786383009889,"89.4% CI","[-6.2482, -4.4407]",TRUE
-6.25082035336622,-4.43812279207913,1.81269756128709,0.895,0.9475,0.105,3.25153876699596,"89.5% CI","[-6.2508, -4.4381]",TRUE
-6.25343758104989,-4.43550556439546,1.81793201665443,0.896,0.948,0.104,3.265344566521,"89.6% CI","[-6.2534, -4.4355]",TRUE
-6.25607487988988,-4.43286826555547,1.82320661433441,0.897,0.9485,0.103,3.27928375747887,"89.7% CI","[-6.2561, -4.4329]",TRUE
-6.25873261970843,-4.43021052573692,1.82852209397151,0.898,0.949,0.102,3.29335894269059,"89.8% CI","[-6.2587, -4.4302]",TRUE
-6.26141118084954,-4.42753196459581,1.83387921625373,0.899,0.9495,0.101,3.30757280191029,"89.9% CI","[-6.2614, -4.4275]",TRUE
-6.26411095458666,-4.4248321908587,1.83927876372796,0.9,0.95,0.1,3.32192809488736,"90% CI","[-6.2641, -4.4248]",TRUE
-6.26683234355041,-4.42211080189494,1.84472154165547,0.901,0.9505,0.099,3.33642766458248,"90.1% CI","[-6.2668, -4.4221]",TRUE
-6.26957576217766,-4.41936738326769,1.85020837890998,0.902,0.951,0.098,3.35107444054688,"90.2% CI","[-6.2696, -4.4194]",TRUE
-6.27234163718308,-4.41660150826227,1.85574012892081,0.903,0.9515,0.097,3.36587144247496,"90.3% CI","[-6.2723, -4.4166]",TRUE
-6.27513040805464,-4.41381273739071,1.86131767066392,0.904,0.952,0.096,3.38082178394093,"90.4% CI","[-6.2751, -4.4138]",TRUE
-6.27794252757457,-4.41100061787078,1.8669419097038,0.905,0.9525,0.095,3.39592867633114,"90.5% CI","[-6.2779, -4.411]",TRUE
-6.28077846236732,-4.40816468307803,1.87261377928928,0.906,0.953,0.094,3.41119543298445,"90.6% CI","[-6.2808, -4.4082]",TRUE
-6.28363869347614,-4.40530445196921,1.87833424150692,0.907,0.9535,0.093,3.42662547355406,"90.7% CI","[-6.2836, -4.4053]",TRUE
-6.28652371697032,-4.40241942847503,1.88410428849529,0.908,0.954,0.092,3.44222232860507,"90.8% CI","[-6.2865, -4.4024]",TRUE
-6.28943404458487,-4.39950910086048,1.88992494372438,0.909,0.9545,0.091,3.45798964446339,"90.9% CI","[-6.2894, -4.3995]",TRUE
-6.29237020439483,-4.39657294105052,1.8957972633443,0.91,0.955,0.09,3.47393118833241,"91% CI","[-6.2924, -4.3966]",TRUE
-6.2953327415265,-4.39361040391885,1.90172233760766,0.911,0.9555,0.089,3.49005085369569,"91.1% CI","[-6.2953, -4.3936]",TRUE
-6.29832221890809,-4.39062092653726,1.90770129237084,0.912,0.956,0.088,3.50635266602479,"91.2% CI","[-6.2983, -4.3906]",TRUE
-6.3013392180623,-4.38760392738305,1.91373529067925,0.913,0.9565,0.087,3.52284078881336,"91.3% CI","[-6.3013, -4.3876]",TRUE
-6.30438433994389,-4.38455880550146,1.91982553444242,0.914,0.957,0.086,3.53951952995999,"91.4% CI","[-6.3044, -4.3846]",TRUE
-6.30745820582519,-4.38148493962016,1.92597326620503,0.915,0.9575,0.085,3.55639334852439,"91.5% CI","[-6.3075, -4.3815]",TRUE
-6.31056145823303,-4.37838168721232,1.93217977102071,0.916,0.958,0.084,3.57346686188333,"91.6% CI","[-6.3106, -4.3784]",TRUE
-6.31369476194054,-4.37524838350481,1.93844637843573,0.917,0.9585,0.083,3.59074485331516,"91.7% CI","[-6.3137, -4.3752]",TRUE
-6.31685880501796,-4.37208434042739,1.94477446459057,0.918,0.959,0.082,3.608232280044,"91.8% CI","[-6.3169, -4.3721]",TRUE
-6.3200542999466,-4.36888884549875,1.95116545444785,0.919,0.9595,0.081,3.62593428177746,"91.9% CI","[-6.3201, -4.3689]",TRUE
-6.32328198480059,-4.36566116064476,1.95762082415583,0.92,0.96,0.08,3.64385618977473,"92% CI","[-6.3233, -4.3657]",TRUE
-6.32654262450151,-4.36240052094384,1.96414210355768,0.921,0.9605,0.079,3.66200353648498,"92.1% CI","[-6.3265, -4.3624]",TRUE
-6.32983701215135,-4.359106133294,1.97073087885734,0.922,0.961,0.078,3.68038206579984,"92.2% CI","[-6.3298, -4.3591]",TRUE
-6.3331659704497,-4.35577717499565,1.97738879545406,0.923,0.9615,0.077,3.69899774396719,"92.3% CI","[-6.3332, -4.3558]",TRUE
-6.33653035320187,-4.35241279224348,1.9841175609584,0.924,0.962,0.076,3.7178567712185,"92.4% CI","[-6.3365, -4.3524]",TRUE
-6.33993104692476,-4.34901209852059,1.99091894840418,0.925,0.9625,0.075,3.73696559416621,"92.5% CI","[-6.3399, -4.349]",TRUE
-6.34336897255849,-4.34557417288686,1.99779479967164,0.926,0.963,0.074,3.75633091903314,"92.6% CI","[-6.3434, -4.3456]",TRUE
-6.34684508729213,-4.34209805815322,2.00474702913892,0.927,0.9635,0.073,3.77595972578207,"92.7% CI","[-6.3468, -4.3421]",TRUE
-6.3503603865129,-4.33858275893245,2.01177762758045,0.928,0.964,0.072,3.79585928321978,"92.8% CI","[-6.3504, -4.3386]",TRUE
-6.35391590588896,-4.33502723955639,2.01888866633257,0.929,0.9645,0.071,3.81603716515741,"92.9% CI","[-6.3539, -4.335]",TRUE
-6.35751272359709,-4.33143042184826,2.02608230174883,0.93,0.965,0.07,3.83650126771712,"93% CI","[-6.3575, -4.3314]",TRUE
-6.36115196270745,-4.3277911827379,2.03336077996955,0.931,0.9655,0.069,3.85725982788392,"93.1% CI","[-6.3612, -4.3278]",TRUE
-6.36483479373902,-4.32410835170633,2.0407264420327,0.932,0.966,0.068,3.87832144341175,"93.2% CI","[-6.3648, -4.3241]",TRUE
-6.36856243740071,-4.32038070804464,2.04818172935606,0.933,0.9665,0.067,3.89969509420432,"93.3% CI","[-6.3686, -4.3204]",TRUE
-6.37233616753444,-4.31660697791091,2.05572918962353,0.934,0.967,0.066,3.92139016530363,"93.4% CI","[-6.3723, -4.3166]",TRUE
-6.37615731427868,-4.31278583116667,2.06337148311202,0.935,0.9675,0.065,3.94341647163363,"93.5% CI","[-6.3762, -4.3128]",TRUE
-6.38002726747237,-4.30891587797298,2.07111138949938,0.936,0.968,0.064,3.96578428466209,"93.6% CI","[-6.38, -4.3089]",TRUE
-6.38394748032167,-4.30499566512368,2.07895181519799,0.937,0.9685,0.063,3.98850436116217,"93.7% CI","[-6.3839, -4.305]",TRUE
-6.38791947335452,-4.30102367209083,2.08689580126369,0.938,0.969,0.062,4.01158797427521,"93.8% CI","[-6.3879, -4.301]",TRUE
-6.39194483869039,-4.29699830675496,2.09494653193543,0.939,0.9695,0.061,4.0350469470992,"93.9% CI","[-6.3919, -4.297]",TRUE
-6.39602524465617,-4.29291790078918,2.10310734386698,0.94,0.97,0.06,4.05889368905357,"94% CI","[-6.396, -4.2929]",TRUE
-6.40016244078253,-4.28878070466282,2.1113817361197,0.941,0.9705,0.059,4.08314123530024,"94.1% CI","[-6.4002, -4.2888]",TRUE
-6.40435826321913,-4.28458488222622,2.11977338099291,0.942,0.971,0.058,4.10780328953451,"94.2% CI","[-6.4044, -4.2846]",TRUE
-6.40861464061172,-4.28032850483363,2.1282861357781,0.943,0.9715,0.057,4.13289427049734,"94.3% CI","[-6.4086, -4.2803]",TRUE
-6.41293360048945,-4.2760095449559,2.13692405553355,0.944,0.972,0.056,4.15842936260448,"94.4% CI","[-6.4129, -4.276]",TRUE
-6.41731727621661,-4.27162586922874,2.14569140698786,0.945,0.9725,0.055,4.18442457113743,"94.5% CI","[-6.4173, -4.2716]",TRUE
-6.42176791457013,-4.26717523087522,2.1545926836949,0.946,0.973,0.054,4.21089678249862,"94.6% CI","[-6.4218, -4.2672]",TRUE
-6.42628788401176,-4.26265526143358,2.16363262257818,0.947,0.9735,0.053,4.23786383009889,"94.7% CI","[-6.4263, -4.2627]",TRUE
-6.43087968373329,-4.25806346171206,2.17281622202122,0.948,0.974,0.052,4.26534456652099,"94.8% CI","[-6.4309, -4.2581]",TRUE
-6.43554595356322,-4.25339719188213,2.18214876168109,0.949,0.9745,0.051,4.29335894269059,"94.9% CI","[-6.4355, -4.2534]",TRUE
